7T5-4.2.1_4.2.1_4.2.1-a|[[[6, 5, 3, 1, 2, 7, 4], [1, 4, 5, 2, 7, 3, 6], [2, 3, 6, 5, 4, 1, 7]], [[6, 5, 3, 1, 2, 7, 4], [1, 3, 4, 7, 6, 5, 2], [3, 6, 2, 4, 7, 1, 5]], [[6, 5, 3, 1, 2, 7, 4], [3, 2, 4, 5, 1, 7, 6], [3, 4, 1, 6, 2, 5, 7]], [[6, 5, 3, 1, 2, 7, 4], [7, 5, 6, 4, 1, 3, 2], [4, 2, 6, 1, 7, 5, 3]]]
7T5-7_2.2.1.1.1_3.3.1-a|[[[7, 4, 6, 5, 3, 1, 2], [6, 3, 2, 4, 5, 1, 7], [1, 7, 5, 3, 4, 2, 6]], [[2, 3, 4, 5, 6, 7, 1], [7, 5, 3, 4, 2, 6, 1], [1, 7, 5, 3, 4, 2, 6]]]
7T5-7_2.2.1.1.1_4.2.1-a|[[[2, 5, 7, 3, 4, 1, 6], [5, 2, 4, 3, 1, 6, 7], [6, 5, 3, 1, 2, 7, 4]], [[4, 5, 6, 7, 1, 2, 3], [1, 2, 7, 4, 6, 5, 3], [6, 5, 3, 1, 2, 7, 4]]]
7T5-7_3.3.1_3.3.1-a|[[[5, 1, 2, 6, 4, 7, 3], [1, 7, 5, 3, 4, 2, 6], [6, 4, 2, 3, 1, 5, 7]], [[6, 5, 7, 1, 4, 3, 2], [1, 7, 5, 3, 4, 2, 6], [5, 2, 7, 3, 6, 1, 4]]]
7T5-7_3.3.1_4.2.1-a|[[[2, 6, 5, 7, 1, 4, 3], [6, 3, 7, 4, 1, 5, 2], [6, 5, 3, 1, 2, 7, 4]], [[3, 5, 6, 2, 1, 7, 4], [7, 2, 1, 6, 4, 5, 3], [6, 5, 3, 1, 2, 7, 4]], [[3, 7, 6, 1, 2, 5, 4], [7, 6, 1, 2, 5, 4, 3], [6, 5, 3, 1, 2, 7, 4]], [[4, 3, 1, 6, 7, 5, 2], [1, 6, 2, 5, 7, 3, 4], [6, 5, 3, 1, 2, 7, 4]]]
7T5-7_4.2.1_4.2.1-a|[[[7, 6, 4, 2, 3, 1, 5], [3, 7, 5, 1, 4, 6, 2], [6, 5, 3, 1, 2, 7, 4]], [[4, 7, 2, 5, 6, 3, 1], [1, 4, 6, 2, 3, 7, 5], [6, 5, 3, 1, 2, 7, 4]]]
7T5-7_7_2.2.1.1.1-a|[[[4, 5, 6, 7, 1, 2, 3], [4, 6, 7, 3, 2, 1, 5], [7, 2, 3, 6, 5, 4, 1]], [[2, 3, 4, 5, 6, 7, 1], [2, 5, 7, 3, 4, 1, 6], [3, 6, 1, 4, 5, 2, 7]]]
7T5-7_7_3.3.1-a|[[[4, 5, 6, 7, 1, 2, 3], [4, 7, 2, 5, 6, 3, 1], [4, 5, 2, 7, 3, 6, 1]], [[2, 3, 4, 5, 6, 7, 1], [2, 7, 1, 6, 3, 5, 4], [2, 3, 1, 5, 7, 6, 4]]]
7T5-7_7_3.3.1-b|[[[4, 5, 6, 7, 1, 2, 3], [5, 3, 1, 2, 7, 4, 6], [1, 7, 5, 3, 4, 2, 6]], [[3, 7, 2, 1, 6, 4, 5], [4, 5, 6, 7, 1, 2, 3], [1, 7, 5, 3, 4, 2, 6]]]
7T5-7_7_4.2.1-a|[[[2, 3, 4, 5, 6, 7, 1], [3, 4, 2, 6, 1, 7, 5], [6, 5, 3, 1, 2, 7, 4]], [[3, 7, 2, 1, 6, 4, 5], [6, 7, 1, 2, 3, 4, 5], [6, 5, 3, 1, 2, 7, 4]], [[7, 6, 5, 2, 1, 3, 4], [7, 3, 6, 1, 4, 5, 2], [6, 5, 3, 1, 2, 7, 4]], [[7, 3, 4, 1, 6, 2, 5], [3, 7, 2, 1, 6, 4, 5], [6, 5, 3, 1, 2, 7, 4]]]
7T6-3.2.2_3.2.2_3.2.2-a|[[[2, 3, 1, 5, 4, 7, 6], [5, 7, 4, 3, 6, 1, 2], [4, 6, 7, 1, 3, 2, 5]]]
7T6-3.2.2_3.2.2_3.3.1-a|[[[2, 3, 1, 5, 4, 7, 6], [7, 1, 4, 3, 6, 5, 2], [4, 2, 7, 6, 3, 1, 5]]]
7T6-3.2.2_3.3.1_3.3.1-a|[[[5, 7, 1, 6, 3, 4, 2], [2, 3, 1, 5, 6, 4, 7], [2, 7, 4, 5, 3, 6, 1]]]
7T6-4.2.1_3.2.2_3.2.2-a|[[[6, 2, 1, 7, 3, 5, 4], [2, 3, 1, 5, 4, 7, 6], [2, 1, 4, 6, 7, 3, 5]], [[5, 6, 7, 4, 3, 2, 1], [2, 3, 1, 5, 4, 7, 6], [6, 7, 4, 5, 3, 1, 2]]]
7T6-4.2.1_3.2.2_3.3.1-a|[[[2, 3, 4, 1, 6, 5, 7], [3, 7, 1, 5, 6, 4, 2], [6, 3, 7, 1, 5, 4, 2]], [[2, 3, 4, 1, 6, 5, 7], [2, 1, 6, 5, 4, 7, 3], [5, 2, 1, 7, 3, 4, 6]], [[2, 3, 4, 1, 6, 5, 7], [7, 3, 2, 5, 4, 1, 6], [5, 6, 3, 2, 7, 4, 1]]]
7T6-4.2.1_4.2.1_3.2.2-a|[[[2, 3, 4, 1, 6, 5, 7], [3, 5, 1, 4, 7, 2, 6], [4, 3, 6, 1, 7, 2, 5]], [[2, 3, 4, 1, 6, 5, 7], [5, 2, 7, 6, 3, 4, 1], [6, 7, 2, 5, 4, 1, 3]]]
7T6-4.2.1_4.2.1_3.2.2-b|[[[2, 3, 4, 1, 6, 5, 7], [6, 2, 5, 7, 4, 1, 3], [5, 6, 2, 7, 1, 3, 4]], [[2, 3, 4, 1, 6, 5, 7], [1, 6, 5, 7, 4, 2, 3], [5, 1, 6, 7, 2, 3, 4]], [[2, 3, 4, 1, 6, 5, 7], [3, 5, 6, 4, 2, 7, 1], [4, 7, 5, 1, 3, 2, 6]], [[2, 3, 4, 1, 6, 5, 7], [3, 5, 7, 4, 2, 1, 6], [4, 6, 5, 1, 7, 2, 3]]]
7T6-4.2.1_4.2.1_3.3.1-a|[[[2, 3, 4, 1, 6, 5, 7], [6, 2, 5, 3, 7, 1, 4], [7, 6, 2, 4, 1, 3, 5]], [[2, 3, 4, 1, 6, 5, 7], [6, 7, 2, 4, 3, 1, 5], [4, 6, 3, 5, 1, 7, 2]], [[2, 3, 4, 1, 6, 5, 7], [3, 1, 5, 7, 2, 6, 4], [7, 2, 5, 1, 6, 3, 4]], [[2, 3, 4, 1, 6, 5, 7], [3, 5, 2, 7, 1, 6, 4], [7, 5, 3, 1, 6, 2, 4]]]
7T6-4.2.1_4.2.1_4.2.1-a|[[[2, 3, 4, 1, 6, 5, 7], [2, 6, 4, 3, 5, 7, 1], [3, 7, 1, 4, 2, 5, 6]], [[2, 3, 4, 1, 6, 5, 7], [3, 1, 7, 5, 4, 6, 2], [5, 2, 7, 1, 6, 4, 3]], [[2, 3, 4, 1, 6, 5, 7], [2, 7, 4, 3, 5, 1, 6], [3, 6, 1, 4, 7, 5, 2]], [[2, 3, 4, 1, 6, 5, 7], [3, 7, 2, 5, 4, 6, 1], [5, 7, 3, 1, 6, 4, 2]], [[2, 3, 4, 1, 6, 5, 7], [5, 3, 2, 4, 7, 1, 6], [4, 6, 3, 2, 7, 1, 5]], [[2, 3, 4, 1, 6, 5, 7], [3, 5, 1, 4, 6, 7, 2], [4, 3, 7, 1, 5, 2, 6]], [[2, 3, 4, 1, 6, 5, 7], [7, 2, 4, 5, 6, 3, 1], [3, 7, 2, 6, 5, 4, 1]], [[2, 3, 4, 1, 6, 5, 7], [3, 7, 1, 4, 6, 2, 5], [4, 3, 6, 1, 5, 7, 2]], [[2, 3, 4, 1, 6, 5, 7], [7, 3, 5, 4, 6, 2, 1], [4, 7, 6, 2, 5, 3, 1]], [[2, 3, 4, 1, 6, 5, 7], [1, 4, 2, 5, 3, 7, 6], [2, 1, 3, 5, 7, 4, 6]], [[2, 3, 4, 1, 6, 5, 7], [1, 4, 5, 3, 2, 7, 6], [2, 1, 5, 4, 7, 3, 6]], [[2, 3, 4, 1, 6, 5, 7], [2, 1, 5, 4, 7, 3, 6], [4, 2, 1, 6, 7, 3, 5]]]
7T6-5.1.1_3.2.2_3.2.2-a|[[[4, 2, 1, 7, 3, 6, 5], [2, 3, 1, 5, 4, 7, 6], [2, 1, 4, 3, 6, 7, 5]]]
7T6-5.1.1_3.2.2_3.3.1-a|[[[2, 3, 4, 5, 1, 6, 7], [4, 7, 1, 3, 6, 5, 2], [6, 3, 7, 4, 1, 5, 2]], [[2, 3, 4, 5, 1, 6, 7], [7, 5, 4, 3, 6, 2, 1], [2, 7, 6, 4, 3, 5, 1]], [[2, 3, 4, 5, 1, 6, 7], [3, 7, 1, 6, 4, 5, 2], [6, 3, 7, 1, 5, 4, 2]]]
7T6-5.1.1_3.2.2_5.1.1-a|[[[2, 3, 4, 5, 1, 6, 7], [7, 4, 2, 3, 6, 5, 1], [6, 7, 3, 4, 2, 5, 1]], [[2, 3, 4, 5, 1, 6, 7], [2, 1, 4, 3, 6, 7, 5], [7, 2, 1, 4, 3, 5, 6]]]
7T6-5.1.1_3.2.2_5.1.1-b|[[[2, 3, 4, 5, 1, 6, 7], [7, 3, 2, 6, 4, 5, 1], [6, 7, 3, 2, 5, 4, 1]], [[2, 3, 4, 5, 1, 6, 7], [5, 3, 2, 6, 7, 4, 1], [1, 7, 3, 2, 6, 4, 5]]]
7T6-5.1.1_3.3.1_3.3.1-a|[[[7, 5, 3, 1, 4, 6, 2], [2, 3, 1, 5, 6, 4, 7], [6, 7, 2, 4, 1, 5, 3]]]
7T6-5.1.1_3.3.1_4.2.1-a|[[[2, 5, 3, 4, 6, 7, 1], [4, 7, 1, 3, 5, 2, 6], [2, 3, 4, 1, 6, 5, 7]], [[2, 7, 3, 4, 6, 1, 5], [4, 6, 1, 3, 5, 7, 2], [2, 3, 4, 1, 6, 5, 7]], [[7, 2, 3, 5, 6, 1, 4], [3, 6, 7, 2, 5, 4, 1], [2, 4, 1, 3, 6, 5, 7]], [[7, 1, 3, 5, 2, 6, 4], [3, 2, 7, 5, 6, 4, 1], [2, 4, 1, 3, 6, 5, 7]], [[7, 5, 3, 2, 1, 6, 4], [3, 5, 7, 4, 6, 2, 1], [2, 4, 1, 3, 6, 5, 7]]]
7T6-5.1.1_4.2.1_3.2.2-a|[[[5, 2, 1, 4, 7, 3, 6], [2, 3, 4, 1, 6, 5, 7], [2, 1, 5, 3, 4, 7, 6]]]
7T6-5.1.1_4.2.1_3.2.2-b|[[[5, 2, 3, 1, 7, 4, 6], [2, 3, 4, 1, 6, 5, 7], [3, 1, 2, 5, 4, 7, 6]], [[6, 7, 3, 2, 5, 4, 1], [2, 3, 4, 1, 6, 5, 7], [7, 3, 2, 5, 6, 4, 1]], [[4, 7, 3, 6, 5, 2, 1], [2, 4, 1, 3, 6, 5, 7], [7, 5, 4, 3, 6, 2, 1]]]
7T6-5.1.1_4.2.1_4.2.1-a|[[[4, 7, 3, 2, 5, 1, 6], [2, 3, 4, 1, 6, 5, 7], [5, 3, 2, 4, 6, 7, 1]], [[7, 2, 3, 5, 6, 1, 4], [2, 3, 4, 1, 6, 5, 7], [5, 1, 2, 7, 3, 6, 4]], [[4, 2, 1, 6, 5, 7, 3], [2, 3, 4, 1, 6, 5, 7], [2, 1, 7, 4, 6, 3, 5]]]
7T6-5.1.1_4.2.1_4.2.1-b|[[[3, 2, 7, 4, 1, 5, 6], [2, 3, 4, 1, 6, 5, 7], [6, 1, 4, 3, 5, 7, 2]], [[6, 2, 1, 3, 5, 7, 4], [2, 3, 4, 1, 6, 5, 7], [2, 1, 3, 7, 6, 4, 5]], [[3, 2, 6, 4, 7, 5, 1], [2, 3, 4, 1, 6, 5, 7], [7, 1, 4, 3, 5, 2, 6]], [[6, 7, 2, 4, 5, 3, 1], [2, 3, 4, 1, 6, 5, 7], [7, 2, 5, 3, 6, 4, 1]], [[4, 7, 3, 6, 5, 2, 1], [2, 3, 4, 1, 6, 5, 7], [7, 5, 2, 4, 6, 3, 1]], [[5, 1, 3, 4, 7, 2, 6], [2, 3, 4, 1, 6, 5, 7], [1, 5, 2, 3, 4, 7, 6]], [[5, 2, 3, 7, 6, 4, 1], [2, 3, 4, 1, 6, 5, 7], [7, 1, 2, 5, 4, 6, 3]], [[3, 7, 2, 4, 5, 1, 6], [2, 3, 4, 1, 6, 5, 7], [5, 2, 4, 3, 6, 7, 1]]]
7T6-5.1.1_5.1.1_3.3.1-a|[[[2, 3, 4, 5, 1, 6, 7], [3, 1, 6, 4, 5, 7, 2], [5, 2, 7, 1, 4, 3, 6]], [[2, 3, 4, 5, 1, 6, 7], [3, 6, 2, 4, 5, 7, 1], [5, 7, 3, 1, 4, 2, 6]], [[2, 3, 4, 5, 1, 6, 7], [1, 7, 3, 6, 4, 2, 5], [7, 1, 6, 3, 5, 4, 2]]]
7T6-5.1.1_5.1.1_4.2.1-a|[[[4, 2, 3, 5, 6, 7, 1], [1, 7, 2, 3, 5, 4, 6], [2, 3, 4, 1, 6, 5, 7]], [[4, 2, 3, 7, 6, 1, 5], [1, 6, 2, 3, 5, 7, 4], [2, 3, 4, 1, 6, 5, 7]], [[4, 2, 5, 3, 7, 6, 1], [1, 7, 2, 4, 6, 3, 5], [2, 3, 4, 1, 6, 5, 7]], [[7, 1, 3, 2, 4, 6, 5], [3, 2, 5, 4, 6, 7, 1], [2, 4, 1, 3, 6, 5, 7]]]
7T6-5.1.1_5.1.1_5.1.1-a|[[[2, 3, 4, 5, 1, 6, 7], [5, 1, 3, 4, 6, 7, 2], [1, 2, 7, 3, 4, 5, 6]]]
7T6-7_2.2.1.1.1_3.2.2-a|[[[3, 7, 5, 2, 4, 1, 6], [2, 1, 4, 3, 5, 6, 7], [6, 3, 2, 5, 4, 7, 1]], [[5, 7, 6, 2, 3, 4, 1], [2, 1, 4, 3, 5, 6, 7], [7, 3, 5, 6, 2, 4, 1]]]
7T6-7_2.2.1.1.1_4.2.1-a|[[[3, 7, 4, 2, 1, 5, 6], [2, 1, 4, 3, 5, 6, 7], [5, 3, 2, 4, 6, 7, 1]], [[7, 6, 5, 3, 1, 4, 2], [2, 1, 4, 3, 5, 6, 7], [5, 7, 3, 6, 4, 1, 2]]]
7T6-7_2.2.1.1.1_5.1.1-a|[[[2, 7, 1, 3, 4, 5, 6], [2, 1, 4, 3, 5, 6, 7], [4, 2, 3, 5, 6, 7, 1]], [[2, 7, 5, 3, 1, 4, 6], [2, 1, 4, 3, 5, 6, 7], [5, 2, 3, 6, 4, 7, 1]]]
7T6-7_3.1.1.1.1_3.2.2-a|[[[3, 1, 4, 5, 6, 7, 2], [1, 2, 7, 4, 3, 6, 5], [2, 3, 1, 5, 4, 7, 6]]]
7T6-7_3.1.1.1.1_3.3.1-a|[[[3, 1, 4, 6, 7, 5, 2], [1, 2, 7, 4, 3, 6, 5], [2, 3, 1, 5, 6, 4, 7]]]
7T6-7_3.1.1.1.1_4.2.1-a|[[[4, 5, 2, 3, 6, 7, 1], [1, 7, 3, 4, 5, 2, 6], [2, 3, 4, 1, 6, 5, 7]], [[4, 7, 2, 3, 6, 1, 5], [1, 6, 3, 4, 5, 7, 2], [2, 3, 4, 1, 6, 5, 7]]]
7T6-7_3.1.1.1.1_5.1.1-a|[[[5, 1, 2, 6, 4, 7, 3], [1, 2, 3, 7, 5, 4, 6], [2, 3, 4, 5, 1, 6, 7]]]
7T6-7_3.2.2_3.2.2-a|[[[4, 7, 1, 6, 3, 2, 5], [2, 3, 1, 5, 4, 7, 6], [2, 7, 4, 3, 6, 5, 1]], [[4, 5, 7, 6, 3, 2, 1], [2, 3, 1, 5, 4, 7, 6], [6, 7, 4, 3, 1, 5, 2]]]
7T6-7_3.2.2_3.3.1-a|[[[2, 5, 4, 7, 3, 1, 6], [5, 6, 1, 7, 3, 2, 4], [2, 3, 1, 5, 6, 4, 7]], [[6, 4, 5, 3, 1, 7, 2], [4, 5, 7, 1, 2, 3, 6], [2, 3, 1, 5, 6, 4, 7]], [[7, 5, 4, 2, 6, 1, 3], [7, 6, 4, 5, 3, 2, 1], [2, 3, 1, 5, 6, 4, 7]]]
7T6-7_4.2.1_3.2.2-a|[[[2, 3, 6, 5, 7, 4, 1], [2, 7, 1, 4, 6, 5, 3], [2, 3, 1, 5, 4, 7, 6]], [[7, 5, 2, 3, 6, 1, 4], [4, 6, 3, 2, 7, 1, 5], [2, 3, 1, 5, 4, 7, 6]]]
7T6-7_4.2.1_3.2.2-b|[[[3, 7, 4, 6, 2, 5, 1], [1, 7, 5, 6, 3, 2, 4], [2, 3, 1, 5, 4, 7, 6]], [[7, 3, 6, 5, 1, 4, 2], [2, 5, 7, 4, 6, 1, 3], [2, 3, 1, 5, 4, 7, 6]], [[2, 7, 4, 5, 6, 1, 3], [7, 6, 1, 4, 3, 2, 5], [2, 3, 1, 5, 4, 7, 6]], [[6, 4, 5, 3, 1, 7, 2], [4, 5, 7, 3, 2, 6, 1], [2, 3, 1, 5, 4, 7, 6]], [[3, 6, 4, 2, 7, 5, 1], [1, 7, 4, 6, 3, 5, 2], [2, 3, 1, 5, 4, 7, 6]], [[6, 7, 4, 5, 2, 3, 1], [6, 7, 5, 4, 3, 2, 1], [2, 3, 1, 5, 4, 7, 6]]]
7T6-7_4.2.1_3.3.1-a|[[[3, 7, 4, 5, 6, 2, 1], [1, 7, 6, 5, 3, 4, 2], [2, 3, 1, 5, 6, 4, 7]], [[2, 3, 5, 7, 4, 1, 6], [2, 6, 1, 7, 5, 3, 4], [2, 3, 1, 5, 6, 4, 7]], [[7, 5, 4, 6, 3, 1, 2], [5, 6, 7, 4, 3, 2, 1], [2, 3, 1, 5, 6, 4, 7]], [[4, 1, 5, 3, 7, 2, 6], [4, 2, 6, 7, 1, 3, 5], [2, 3, 1, 5, 6, 4, 7]], [[7, 3, 4, 6, 2, 1, 5], [2, 6, 5, 4, 3, 7, 1], [2, 3, 1, 5, 6, 4, 7]], [[3, 7, 4, 5, 2, 1, 6], [1, 6, 5, 7, 3, 4, 2], [2, 3, 1, 5, 6, 4, 7]]]
7T6-7_4.2.1_4.2.1-a|[[[7, 5, 1, 2, 6, 3, 4], [2, 3, 4, 1, 6, 5, 7], [2, 3, 5, 7, 1, 6, 4]], [[6, 5, 2, 7, 4, 3, 1], [2, 3, 4, 1, 6, 5, 7], [7, 2, 5, 6, 1, 4, 3]]]
7T6-7_4.2.1_4.2.1-b|[[[5, 7, 1, 2, 6, 4, 3], [2, 3, 4, 1, 6, 5, 7], [2, 3, 7, 5, 4, 6, 1]], [[3, 1, 5, 2, 7, 4, 6], [2, 3, 4, 1, 6, 5, 7], [1, 3, 4, 5, 2, 7, 6]], [[7, 6, 2, 5, 1, 4, 3], [2, 3, 4, 1, 6, 5, 7], [6, 2, 7, 5, 3, 1, 4]], [[7, 1, 6, 5, 2, 4, 3], [2, 3, 4, 1, 6, 5, 7], [1, 6, 7, 5, 3, 2, 4]], [[7, 3, 1, 5, 6, 2, 4], [2, 3, 4, 1, 6, 5, 7], [2, 5, 1, 7, 3, 6, 4]], [[6, 7, 2, 1, 4, 3, 5], [2, 3, 4, 1, 6, 5, 7], [3, 2, 5, 6, 7, 4, 1]], [[7, 3, 6, 2, 1, 5, 4], [2, 3, 4, 1, 6, 5, 7], [6, 3, 1, 7, 5, 2, 4]], [[4, 3, 5, 6, 7, 2, 1], [2, 3, 4, 1, 6, 5, 7], [7, 5, 1, 4, 2, 3, 6]]]
7T6-7_4.2.1_4.2.1-c|[[[5, 3, 7, 2, 6, 4, 1], [2, 3, 4, 1, 6, 5, 7], [7, 3, 1, 5, 4, 6, 2]], [[5, 7, 2, 6, 4, 3, 1], [2, 3, 4, 1, 6, 5, 7], [7, 2, 5, 6, 4, 3, 1]], [[5, 1, 4, 2, 7, 3, 6], [2, 3, 4, 1, 6, 5, 7], [1, 3, 5, 2, 4, 7, 6]], [[3, 6, 2, 5, 1, 7, 4], [2, 3, 4, 1, 6, 5, 7], [6, 2, 4, 7, 3, 1, 5]], [[5, 1, 7, 6, 4, 3, 2], [2, 3, 4, 1, 6, 5, 7], [1, 7, 5, 6, 4, 3, 2]], [[3, 1, 6, 7, 2, 4, 5], [2, 3, 4, 1, 6, 5, 7], [1, 6, 4, 5, 7, 2, 3]], [[5, 7, 6, 3, 4, 2, 1], [2, 3, 4, 1, 6, 5, 7], [7, 5, 3, 6, 4, 2, 1]], [[3, 1, 4, 5, 7, 2, 6], [2, 3, 4, 1, 6, 5, 7], [1, 5, 4, 2, 3, 7, 6]], [[2, 7, 4, 1, 3, 5, 6], [2, 3, 4, 1, 6, 5, 7], [3, 4, 6, 2, 5, 7, 1]], [[5, 3, 1, 7, 6, 4, 2], [2, 3, 4, 1, 6, 5, 7], [2, 7, 1, 5, 4, 6, 3]], [[2, 6, 4, 1, 7, 5, 3], [2, 3, 4, 1, 6, 5, 7], [3, 4, 7, 2, 5, 1, 6]], [[2, 6, 4, 7, 3, 5, 1], [2, 3, 4, 1, 6, 5, 7], [7, 4, 6, 2, 5, 1, 3]]]
7T6-7_4.2.1_5.1.1-a|[[[3, 7, 5, 6, 4, 2, 1], [3, 7, 6, 1, 5, 4, 2], [2, 3, 4, 5, 1, 6, 7]], [[2, 7, 1, 3, 6, 4, 5], [7, 3, 1, 4, 6, 5, 2], [2, 3, 4, 5, 1, 6, 7]], [[2, 5, 7, 6, 4, 3, 1], [2, 7, 1, 6, 5, 4, 3], [2, 3, 4, 5, 1, 6, 7]], [[7, 4, 2, 1, 6, 3, 5], [7, 4, 3, 6, 2, 5, 1], [2, 3, 4, 5, 1, 6, 7]], [[5, 7, 1, 2, 6, 4, 3], [1, 3, 4, 7, 6, 5, 2], [2, 3, 4, 5, 1, 6, 7]], [[4, 5, 2, 6, 7, 3, 1], [2, 7, 3, 6, 1, 4, 5], [2, 3, 4, 5, 1, 6, 7]]]
7T6-7_4.2.1_5.1.1-b|[[[3, 1, 4, 5, 6, 7, 2], [4, 2, 7, 1, 3, 5, 6], [2, 3, 4, 5, 1, 6, 7]], [[2, 3, 5, 6, 4, 7, 1], [3, 7, 1, 2, 5, 4, 6], [2, 3, 4, 5, 1, 6, 7]], [[2, 4, 5, 3, 6, 7, 1], [3, 7, 1, 4, 2, 5, 6], [2, 3, 4, 5, 1, 6, 7]], [[3, 4, 2, 5, 6, 7, 1], [4, 7, 3, 1, 2, 5, 6], [2, 3, 4, 5, 1, 6, 7]], [[7, 4, 2, 6, 1, 5, 3], [6, 5, 3, 7, 2, 4, 1], [2, 3, 4, 5, 1, 6, 7]], [[3, 6, 2, 5, 7, 4, 1], [4, 7, 3, 1, 6, 2, 5], [2, 3, 4, 5, 1, 6, 7]], [[4, 7, 5, 3, 6, 2, 1], [3, 7, 6, 4, 1, 5, 2], [2, 3, 4, 5, 1, 6, 7]], [[3, 5, 6, 7, 4, 2, 1], [2, 7, 6, 1, 5, 3, 4], [2, 3, 4, 5, 1, 6, 7]], [[4, 6, 2, 5, 7, 1, 3], [4, 6, 3, 7, 1, 2, 5], [2, 3, 4, 5, 1, 6, 7]], [[3, 5, 2, 6, 7, 1, 4], [2, 6, 3, 1, 7, 4, 5], [2, 3, 4, 5, 1, 6, 7]], [[7, 5, 2, 1, 6, 4, 3], [2, 4, 3, 7, 6, 5, 1], [2, 3, 4, 5, 1, 6, 7]], [[7, 3, 1, 6, 4, 2, 5], [7, 3, 6, 2, 5, 4, 1], [2, 3, 4, 5, 1, 6, 7]]]
7T6-7_5.1.1_3.2.2-a|[[[6, 3, 4, 5, 1, 7, 2], [2, 5, 7, 4, 3, 6, 1], [2, 3, 1, 5, 4, 7, 6]]]
7T6-7_5.1.1_3.2.2-b|[[[2, 3, 4, 5, 6, 7, 1], [2, 7, 1, 4, 3, 6, 5], [2, 3, 1, 5, 4, 7, 6]], [[3, 7, 4, 5, 6, 2, 1], [1, 7, 6, 4, 3, 2, 5], [2, 3, 1, 5, 4, 7, 6]], [[3, 1, 4, 6, 7, 5, 2], [1, 2, 7, 6, 3, 5, 4], [2, 3, 1, 5, 4, 7, 6]], [[4, 1, 5, 3, 6, 7, 2], [4, 2, 7, 3, 1, 6, 5], [2, 3, 1, 5, 4, 7, 6]], [[7, 1, 6, 3, 4, 2, 5], [4, 2, 6, 7, 5, 1, 3], [2, 3, 1, 5, 4, 7, 6]], [[7, 1, 4, 5, 6, 2, 3], [7, 2, 6, 4, 3, 1, 5], [2, 3, 1, 5, 4, 7, 6]]]
7T6-7_5.1.1_3.3.1-a|[[[3, 1, 4, 5, 6, 7, 2], [1, 2, 7, 5, 3, 4, 6], [2, 3, 1, 5, 6, 4, 7]], [[2, 3, 4, 6, 7, 5, 1], [2, 7, 1, 4, 3, 6, 5], [2, 3, 1, 5, 6, 4, 7]], [[5, 1, 4, 6, 3, 7, 2], [5, 2, 7, 4, 3, 1, 6], [2, 3, 1, 5, 6, 4, 7]]]
7T6-7_5.1.1_3.3.1-b|[[[3, 1, 4, 5, 7, 2, 6], [1, 2, 6, 7, 3, 4, 5], [2, 3, 1, 5, 6, 4, 7]], [[7, 3, 4, 6, 1, 5, 2], [2, 5, 7, 4, 3, 6, 1], [2, 3, 1, 5, 6, 4, 7]], [[3, 6, 5, 2, 4, 7, 1], [1, 7, 4, 2, 5, 3, 6], [2, 3, 1, 5, 6, 4, 7]], [[3, 5, 4, 6, 1, 7, 2], [1, 5, 7, 4, 3, 2, 6], [2, 3, 1, 5, 6, 4, 7]], [[7, 4, 2, 6, 3, 1, 5], [5, 6, 3, 4, 2, 7, 1], [2, 3, 1, 5, 6, 4, 7]]]
7T6-7_5.1.1_5.1.1-a|[[[4, 1, 2, 5, 6, 7, 3], [4, 2, 3, 7, 1, 5, 6], [2, 3, 4, 5, 1, 6, 7]], [[2, 5, 6, 3, 4, 7, 1], [2, 7, 1, 4, 5, 3, 6], [2, 3, 4, 5, 1, 6, 7]]]
7T6-7_5.1.1_5.1.1-b|[[[7, 5, 2, 6, 4, 1, 3], [2, 6, 3, 7, 5, 4, 1], [2, 3, 4, 5, 1, 6, 7]], [[4, 5, 2, 3, 6, 7, 1], [2, 7, 3, 4, 1, 5, 6], [2, 3, 4, 5, 1, 6, 7]]]
7T6-7_5.1.1_5.1.1-c|[[[3, 1, 5, 6, 4, 7, 2], [3, 2, 7, 1, 5, 4, 6], [2, 3, 4, 5, 1, 6, 7]], [[4, 1, 5, 3, 6, 7, 2], [3, 2, 7, 4, 1, 5, 6], [2, 3, 4, 5, 1, 6, 7]], [[3, 5, 2, 6, 4, 7, 1], [2, 7, 3, 1, 5, 4, 6], [2, 3, 4, 5, 1, 6, 7]], [[4, 6, 2, 3, 7, 5, 1], [6, 7, 3, 4, 1, 2, 5], [2, 3, 4, 5, 1, 6, 7]], [[7, 5, 2, 3, 6, 1, 4], [2, 6, 3, 4, 7, 5, 1], [2, 3, 4, 5, 1, 6, 7]], [[5, 4, 2, 7, 6, 3, 1], [1, 7, 3, 6, 2, 5, 4], [2, 3, 4, 5, 1, 6, 7]], [[5, 4, 7, 3, 6, 2, 1], [1, 7, 6, 4, 2, 5, 3], [2, 3, 4, 5, 1, 6, 7]], [[5, 1, 4, 6, 7, 2, 3], [1, 2, 6, 7, 3, 4, 5], [2, 3, 4, 5, 1, 6, 7]]]
7T6-7_7_2.2.1.1.1-a|[[[7, 5, 2, 6, 4, 1, 3], [3, 6, 5, 7, 2, 4, 1], [2, 1, 4, 3, 5, 6, 7]]]
7T6-7_7_2.2.1.1.1-b|[[[3, 4, 2, 5, 6, 7, 1], [3, 7, 2, 1, 4, 5, 6], [2, 1, 4, 3, 5, 6, 7]], [[3, 4, 7, 5, 6, 1, 2], [7, 6, 2, 1, 4, 5, 3], [2, 1, 4, 3, 5, 6, 7]]]
